Id_hecho,Nro_victimas,Fecha,Anio,Mes,Dia,Hora,Lugar_hecho,Tipo_calle,Calle,Cruce,Comuna,Long_x,Lat_y,Participantes,Victima,Acusado,Rol,Sexo,Edad,Fecha_fallecimiento,Franja_horaria
2020-0031,1,2020-06-30,2020,Junio,30,8,"GARZON, EUGENIO, GRAL. AV. Y LARRAYA",AVENIDA,"GARZON, EUGENIO, GRAL. AV.",Con_cruce,9,-58.49344309,-34.65788529,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,29,2020-06-30,Mañana
2020-0032,1,2020-07-10,2020,Julio,10,23,CORRIENTES AV. Y SERRANO,AVENIDA,CORRIENTES AV.,Con_cruce,15,-58.44259166,-34.59635137,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,21,2020-07-10,Noche
2020-0033,1,2020-07-19,2020,Julio,19,6,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,13,-58.46743471,-34.53476874,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,32,2020-07-19,Mañana
2020-0034,1,2020-08-02,2020,Agosto,2,3,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,"MITRE, BARTOLOME",Con_cruce,3,-58.41178158,-34.60922259,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,42,2020-08-02,Madrugada
2020-0035,1,2020-08-04,2020,Agosto,4,5,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,AUTOPISTA 25 DE MAYO,Sin_cruce,7,-58.45068621,-34.63638927,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,40,2020-08-04,Madrugada
2020-0036,1,2020-08-07,2020,Agosto,7,18,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",Con_cruce,14,-58.42016954,-34.58778790,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,72,2020-08-22,Noche
2020-0037,1,2020-08-29,2020,Agosto,29,4,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Con_cruce,8,-58.43850413,-34.65554754,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,38,2020-08-29,Madrugada
2020-0038,2,2020-08-30,2020,Agosto,30,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,Con_cruce,14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,46,2020-08-30,Madrugada
2020-0038,2,2020-08-30,2020,Agosto,30,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,LAS HERAS GENERAL AV.,Con_cruce,14,-58.40617526,-34.58345898,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,64,2020-08-30,Madrugada
2020-0039,1,2020-09-01,2020,Septiembre,1,19,MURGUIONDO 2700,CALLE,MURGUIONDO,Sin_cruce,9,No_data,No_data,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,44,2020-09-01,Noche
2020-0040,1,2020-09-12,2020,Septiembre,12,3,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",Con_cruce,2,-58.38526125,-34.57805810,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,42,2020-09-12,Madrugada
2020-0041,1,2020-09-28,2020,Septiembre,28,1,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,CURAPALIGUE,Con_cruce,7,-58.44750470,-34.63491705,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,34,2020-09-28,Madrugada
2020-0042,1,2020-09-29,2020,Septiembre,29,17,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,"DIAZ, ANA",Con_cruce,8,-58.46745752,-34.68192648,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,53,2020-09-29,Tarde
2020-0043,1,2020-09-30,2020,Septiembre,30,17,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,"ALEM, LEANDRO N. AV.",Con_cruce,1,-58.37202621,-34.59717942,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,64,2020-09-30,Tarde
2020-0044,1,2020-10-05,2020,Octubre,5,0,LA PLATA AV. E INDEPENDENCIA,AVENIDA,LA PLATA AV.,Con_cruce,6,-58.42779702,-34.62207347,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,43,2020-10-05,Madrugada
2020-0045,1,2020-10-19,2020,Octubre,19,3,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,8,-58.46244952,-34.70524971,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,50,2020-10-19,Madrugada
2020-0046,1,2020-10-27,2020,Octubre,27,21,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,NAZCA AV.,Con_cruce,11,-58.48440160,-34.60776782,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,41,2020-10-27,Noche
2020-0047,1,2020-10-27,2020,Octubre,27,14,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,Con_cruce,9,-58.46668375,-34.65174801,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,15,2020-10-27,Tarde
2020-0048,1,2020-10-29,2020,Octubre,29,20,DORREGO AV. 614,AVENIDA,DORREGO AV.,Sin_cruce,15,-58.44958780,-34.59322448,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41,2020-10-29,Noche
2020-0049,1,2020-10-30,2020,Octubre,30,20,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,DEL LIBERTADOR AV.,Con_cruce,1,-58.37533517,-34.59276462,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,36,2020-10-30,Noche
2020-0050,1,2020-11-01,2020,Noviembre,1,22,SANTA FE AV. Y GODOY CRUZ,AVENIDA,SANTA FE AV.,Con_cruce,14,-58.42525456,-34.57866344,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,28,2020-11-01,Noche
2020-0051,1,2020-11-05,2020,Noviembre,5,0,AVELLANEDA AV. Y MERCEDES,AVENIDA,AVELLANEDA AV.,Con_cruce,10,-58.48493828,-34.62981124,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,49,2020-11-05,Madrugada
2020-0052,1,2020-11-07,2020,Noviembre,7,6,TUCUMAN Y PUEYRREDON AV.,AVENIDA,TUCUMAN,Con_cruce,3,-58.40480504,-34.60183884,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,44,2020-11-07,Mañana
2020-0053,1,2020-11-09,2020,Noviembre,9,3,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,"ALCORTA, AMANCIO AV.",Con_cruce,4,-58.41125934,-34.65417740,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,27,2020-11-09,Madrugada
2020-0054,1,2020-11-19,2020,Noviembre,19,9,INCLAN Y ALBERTI,CALLE,INCLAN,Con_cruce,4,-58.39956546,-34.62977080,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,59,2020-11-23,Mañana
2020-0055,1,2020-11-19,2020,Noviembre,19,12,OLAZABAL AV. 5437,AVENIDA,OLAZABAL AV.,Sin_cruce,12,-58.49005682,-34.57868970,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,91,2020-12-11,Tarde
2020-0056,1,2020-11-21,2020,Noviembre,21,13,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,8,-58.47064556,-34.69843756,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,34,2020-11-21,Tarde
2020-0057,1,2020-11-23,2020,Noviembre,23,7,"NAZCA AV. Y VIALE, LUIS",AVENIDA,NAZCA AV.,Con_cruce,11,-58.47501560,-34.61945902,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,84,2020-11-23,Mañana
2020-0058,1,2020-11-24,2020,Noviembre,24,16,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,OLIVERA AV.,Con_cruce,10,-58.48727942,-34.63652467,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,57,2020-11-25,Tarde
2020-0059,1,2020-12-01,2020,Diciembre,1,6,BRASIL 1100,CALLE,BRASIL,Sin_cruce,1,-58.37951690,-34.62794241,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,49,2020-12-14,Mañana
2020-0060,1,2020-12-03,2020,Diciembre,3,20,"HOMERO Y PERON, EVA AV.",AVENIDA,HOMERO,Con_cruce,9,-58.47750832,-34.65672199,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,69,2020-12-03,Noche
2020-0061,1,2020-12-03,2020,Diciembre,3,14,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",Con_cruce,13,-58.44927253,-34.54048625,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,45,2020-12-04,Tarde
2020-0062,1,2020-12-04,2020,Diciembre,4,17,MORENO 1845,CALLE,MORENO,Sin_cruce,3,-58.39246272,-34.61253541,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,47,2020-12-04,Tarde
2020-0063,2,2020-12-05,2020,Diciembre,5,7,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,Con_cruce,11,-58.52783814,-34.61047001,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,38,2020-12-05,Mañana
2020-0063,2,2020-12-05,2020,Diciembre,5,7,NUEVA YORK Y ALTA GRACIA,CALLE,NUEVA YORK,Con_cruce,11,-58.52783814,-34.61047001,PEATON-MOTO,PEATON,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2020-12-05,Mañana
2020-0065,1,2020-12-05,2020,Diciembre,5,16,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,12,-58.49332664,-34.54836855,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,24,2020-12-06,Tarde
2020-0066,1,2020-12-07,2020,Diciembre,7,4,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,AUTOPISTA PERITO MORENO,Sin_cruce,10,-58.50178784,-34.63593897,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,2020-12-07,Madrugada
2020-0067,1,2020-12-11,2020,Diciembre,11,22,SAENZ AV. Y BEAZLEY,AVENIDA,SAENZ AV.,Con_cruce,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,51,2020-12-11,Noche
2020-0068,1,2020-12-12,2020,Diciembre,12,20,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,DEL LIBERTADOR AV.,Con_cruce,2,-58.39731474,-34.58307887,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,71,2020-12-20,Noche
2020-0069,1,2020-12-15,2020,Diciembre,15,5,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,INDEPENDENCIA AV.,Con_cruce,1,-58.38746381,-34.61790839,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,25,2020-12-15,Madrugada
2020-0070,1,2020-12-17,2020,Diciembre,17,15,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,CALLAO AV.,Con_cruce,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,81,2020-12-22,Tarde
2020-0071,1,2020-12-17,2020,Diciembre,17,23,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,Con_cruce,7,-58.46749188,-34.63551751,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,4,2020-12-17,Noche
2020-0072,1,2020-12-19,2020,Diciembre,19,3,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,JUJUY AV.,Con_cruce,3,-58.40280471,-34.62113271,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,42,2020-12-19,Madrugada
2020-0073,1,2020-12-20,2020,Diciembre,20,7,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,27 DE FEBRERO AV.,Con_cruce,8,-58.44451316,-34.68475866,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,56,2020-12-20,Mañana
2020-0074,1,2020-12-20,2020,Diciembre,20,21,BOGOTA Y NAZCA AV.,AVENIDA,BOGOTA,Con_cruce,7,-58.47110424,-34.62742408,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,39,2020-12-20,Noche
2020-0075,1,2020-12-23,2020,Diciembre,23,14,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,CORRIENTES AV.,Con_cruce,1,-58.38220928,-34.60373898,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,23,2020-12-23,Tarde
2020-0076,1,2020-12-24,2020,Diciembre,24,12,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,ALVAREZ JONTE AV.,Con_cruce,10,-58.49794468,-34.61565025,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,FEMENINO,78,2021-01-17,Tarde
2020-0077,2,2020-12-25,2020,Diciembre,25,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,Con_cruce,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,FEMENINO,30,2020-12-25,Mañana
2020-0077,2,2020-12-25,2020,Diciembre,25,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,SAN MARTIN AV.,Con_cruce,15,-58.47220945,-34.60111373,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,24,2020-12-25,Mañana
2020-0078,1,2020-12-25,2020,Diciembre,25,5,BARCO CENTENERA DEL 1118,CALLE,BARCO CENTENERA DEL,Sin_cruce,7,-58.43706741,-34.63217813,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,26,2020-12-25,Madrugada
2020-0079,1,2020-12-27,2020,Diciembre,27,4,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,12,-58.49332664,-34.54836855,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,28,2020-12-27,Madrugada
2021-0001,1,2021-01-06,2021,Enero,6,18,AU FRONDIZI KM. 3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin_cruce,1,-58.37960727,-34.62622851,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,36,2021-01-06,Noche
2021-0002,1,2021-01-07,2021,Enero,7,10,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,"CASTRO, EMILIO AV.",Con_cruce,9,-58.51061062,-34.64972472,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,47,2021-01-07,Mañana
2021-0003,1,2021-01-10,2021,Enero,10,7,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,Sin_cruce,7,-58.43052224,-34.62941648,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,2021-01-10,Mañana
2021-0004,1,2021-01-11,2021,Enero,11,9,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,Con_cruce,5,-58.41455544,-34.63866836,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,61,2021-01-11,Mañana
2021-0005,1,2021-01-11,2021,Enero,11,21,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.",Sin_cruce,9,-58.46774439,-34.64730145,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,73,2021-01-14,Noche
2021-0006,1,2021-01-12,2021,Enero,12,21,AU ILLIA Y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,Con_cruce,14,-58.40786274,-34.56726817,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2021-01-12,Noche
2021-0007,1,2021-01-18,2021,Enero,18,10,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,Con_cruce,15,-58.48744301,-34.58622275,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,84,2021-01-26,Mañana
2021-0008,1,2021-01-22,2021,Enero,22,23,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,Con_cruce,4,-58.41657793,-34.65476216,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,28,2021-01-22,Noche
2021-0009,1,2021-01-23,2021,Enero,23,5,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,Con_cruce,6,-58.45351111,-34.61134937,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31,2021-01-23,Madrugada
2021-0010,1,2021-01-23,2021,Enero,23,8,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,12,-58.50073810,-34.54979510,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,28,2021-01-23,Mañana
2021-0011,1,2021-01-27,2021,Enero,27,1,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,Sin_cruce,2,-58.39144148,-34.59564871,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,21,2021-01-27,Madrugada
2021-0012,1,2021-01-29,2021,Enero,29,20,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",Con_cruce,8,-58.48191128,-34.68385968,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,42,2021-01-29,Noche
2021-0013,1,2021-01-31,2021,Enero,31,6,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",Con_cruce,10,-58.48727942,-34.63652467,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41,2021-01-31,Mañana
2021-0014,1,2021-02-02,2021,Febrero,2,0,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,Con_cruce,15,-58.48328708,-34.59779521,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,28,2021-02-18,Madrugada
2021-0015,1,2021-02-06,2021,Febrero,6,3,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,Con_cruce,15,-58.49018543,-34.59724990,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,26,2021-02-06,Madrugada
2021-0016,1,2021-02-14,2021,Febrero,14,5,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Con_cruce,8,-58.47230127,-34.68482689,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,22,2021-02-14,Madrugada
2021-0017,1,2021-02-17,2021,Febrero,17,4,SALTA Y CASEROS AV.,AVENIDA,SALTA,Con_cruce,1,-58.38262614,-34.63168269,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,33,2021-02-17,Madrugada
2021-0018,1,2021-02-20,2021,Febrero,20,19,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN",Con_cruce,3,-58.41047268,-34.60793518,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,36,2021-03-08,Noche
2021-0019,1,2021-02-21,2021,Febrero,21,1,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,Con_cruce,12,-58.49659234,-34.56353635,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,30,2021-02-21,Madrugada
2021-0020,1,2021-02-21,2021,Febrero,21,15,POTOSI Y GASCON,CALLE,POTOSI,Con_cruce,5,-58.42462955,-34.60727189,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,42,2021-02-21,Tarde
2021-0021,1,2021-02-26,2021,Febrero,26,5,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO",Con_cruce,3,-58.41168345,-34.61185625,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,39,2021-03-04,Madrugada
2021-0022,1,2021-02-28,2021,Febrero,28,12,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,Con_cruce,13,-58.45157681,-34.55217303,PASAJEROS-SD,PASAJEROS,No_data,PASAJERO_ACOMPAÑANTE,MASCULINO,68,2021-03-06,Tarde
2021-0024,1,2021-03-03,2021,Marzo,3,16,"PERON, EVA AV. Y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.",Con_cruce,9,-58.49573651,-34.67006054,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,5,2021-03-03,Tarde
2021-0025,1,2021-03-11,2021,Marzo,11,3,"PAZ, GRAL. AV. Y DELLEPIANE, LUIS, TTE. GRAL",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,8,-58.48695354,-34.68795245,MOTO-OTRO,MOTO,OTRO,CONDUCTOR,MASCULINO,37,2021-03-11,Madrugada
2021-0026,1,2021-03-15,2021,Marzo,15,2,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin_cruce,4,-58.37562539,-34.64449357,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,36,2021-03-15,Madrugada
2021-0027,1,2021-03-16,2021,Marzo,16,15,"PAZ, GRAL. AV. Y DONADO",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,12,-58.49491054,-34.54795581,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,19,2021-03-16,Tarde
2021-0028,1,2021-03-29,2021,Marzo,29,17,"COREA AV. Y TORRES Y TENORIO, PRES",AVENIDA,COREA AV.,Con_cruce,7,-58.44147621,-34.64357704,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,42,2021-03-29,Tarde
2021-0029,1,2021-03-31,2021,Marzo,31,18,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",Con_cruce,7,-58.46899119,-34.63215432,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,26,2021-04-02,Noche
2021-0030,1,2021-04-03,2021,Abril,3,18,FINOCHIETTO ENRIQUE DR. 1623,CALLE,FINOCHIETTO ENRIQUE DR.,Sin_cruce,4,-58.38685612,-34.63455776,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,36,2021-04-07,Noche
2021-0031,1,2021-04-07,2021,Abril,7,10,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,9 DE JULIO AV.,Con_cruce,1,-58.38113667,-34.61765323,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,68,2021-04-11,Mañana
2021-0032,1,2021-04-10,2021,Abril,10,19,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,"CANTILO, INT.",Con_cruce,13,-58.44112678,-34.54538956,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,60,2021-04-29,Noche
2021-0033,1,2021-04-14,2021,Abril,14,17,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,AUTOPISTA 25 DE MAYO,Sin_cruce,5,-58.41595919,-34.62743346,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,33,2021-04-14,Tarde
2021-0034,1,2021-04-19,2021,Abril,19,14,"ALCORTA, AMANCIO AV. Y ZAVALETA",AVENIDA,"ALCORTA, AMANCIO AV.",Con_cruce,4,-58.40184094,-34.64546845,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,26,2021-04-19,Tarde
2021-0035,1,2021-05-03,2021,Mayo,3,9,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,"JANER, ANA MARIA",Con_cruce,8,-58.44642231,-34.65679806,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,24,2021-05-03,Mañana
2021-0036,1,2021-05-09,2021,Mayo,9,6,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,11,-58.52340614,-34.59798754,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,36,2021-05-09,Mañana
2021-0037,1,2021-05-11,2021,Mayo,11,7,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,MONROE,Con_cruce,13,-58.46649069,-34.56219075,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,58,2021-05-11,Mañana
2021-0038,1,2021-05-14,2021,Mayo,14,11,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,"JUSTO, JUAN B. AV.",Con_cruce,14,-58.42653328,-34.57816791,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,44,2021-05-14,Mañana
2021-0039,1,2021-05-15,2021,Mayo,15,12,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIDEN,Con_cruce,9,-58.50407099,-34.65303372,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,86,2021-06-05,Tarde
2021-0040,1,2021-05-20,2021,Mayo,20,5,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,13,-58.46743471,-34.53476874,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,27,2021-05-20,Madrugada
2021-0041,1,2021-05-20,2021,Mayo,20,8,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,DEL LIBERTADOR AV.,Con_cruce,14,-58.40986646,-34.57728060,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,75,2021-05-20,Mañana
2021-0042,1,2021-05-21,2021,Mayo,21,5,RIVADAVIA AV. 10900,AVENIDA,RIVADAVIA AV.,Sin_cruce,9,-58.51739138,-34.63931792,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,39,2021-05-21,Madrugada
